text,category
"Mahkamah Konstitusi (MK) menolak keinginan Gubernur Jawa Timur (Jatim) Soekarwo mengeluarkan izin pengelolaan energi panas bumi. MK sepakat dengan UU Nomor 21/2014 tentang Panas Bumi, yaitu pengelolaan energi itu dikelola pemerintah pusat.\nKementerian ESDM menyambut baik putusan tersebut. Putusan itu dinilai sudah sesuai dengan regulasi.\n\""Satu, karena sudah sesuai dengan regulasi, aturan-aturan di atasnya. Yang kedua, secara teknikal, panas bumi harus diatur sebagai suatu sistem yang tidak bisa terpisahkan oleh lintas batas provinsi atau lintas batas kabupaten,\"" ujar Direktur Panas Bumi Direktorat Jenderal Energi Baru Terbarukan dan Konservasi Energi (Ditjen EBTKE) Yunus Saefulhak dalam keterangan tertulis, Jumat (22/9/2017).\nDidampingi Kepala Biro Hukum KESDM Hufron Asrofi, Yunus hadir dalam sidang pleno MK yang diketuai Arief Hidayat pada Rabu (20/9). Sebelumnya, amar putusan ditetapkan dalam Rapat Permusyawaratan Hakim oleh tujuh hakim konstitusi yang diketuai Anwar Uswan pada Selasa (12/9).\nMenurut Yunus, penting menjaga sumber energi panas bumi untuk anak-cucu nanti. \""Kalau sudah menjaga seperti itu, sustainable energi itu akan terjaga dan akan menjadi warisan anak-cucu yang tak pernah habis,\"" lanjutnya.\nSebelumnya, Pemprov Jatim selaku pemohon, yang terdiri dari Gubernur Jatim, Ketua DPRD Jatim, dan empat Wakil Ketua DPRD Jatim, merasa dirugikan atas ditariknya kewenangan pemerintah daerah untuk mengelola pemanfaatan tidak langsung Panas Bumi dengan diterbitkannya UU No 21 Tahun 2014 dan UU No 23 Tahun 2014. \nPemohon mengajukan pengujian Pasal 5 ayat 1 huruf b, Pasal 6 ayat 1 huruf c, dan Pasal 23 ayat 2 UU No 21 Tahun 2014 tentang Panas Bumi, serta Lampiran CC Angka 4 pada Sub-Urusan Energi Baru Terbarukan UU No 23 Tahun 2014 tentang Pemerintahan Daerah, terhadap Ketentuan Pasal 18 ayat 2 dan ayat 5 serta Pasal 18A ayat 1 dan ayat 2 UUD 1945.\nSetelah memeriksa dengan saksama dalil pemohon, keterangan presiden dan DPD, serta bukti-bukti yang diajukan oleh para pihak, Mahkamah Konstitusi mempertimbangkan beberapa hal: \nPertama, Kebutuhan energi yang semakin meningkat seharusnya diimbangi pula dengan penyediaan energi yang memadai. Panas bumi adalah potensi energi baru terbarukan yang menjadi alternatif selain energi fosil. \nIndonesia memiliki potensi panas bumi yang sangat besar yang potensial untuk menjadi energi yang dapat diandalkan jika pemanfaatan dan pengelolaannya dapat dioptimalkan. \nPemanfaatan panas bumi secara langsung digunakan untuk keperluan non-listrik, sedangkan pemanfaatan tidak langsung panas bumi digunakan untuk keperluan listrik. Pokok permasalahan dalam permohonan a quo adalah kewenangan pemerintah pusat dalam pemanfaatan tidak langsung panas bumi.\nBerdasarkan yurisprudensi, listrik merupakan cabang produksi yang penting bagi negara dan menguasai hajat hidup orang banyak. Karena itu, berdasarkan Pasal 33 UUD 1945, haruslah dikuasai oleh negara. \nDikuasai oleh negara dalam hal ini terkait langsung dengan persoalan pembagian urusan yang menjadi kewenangan pemerintah pusat dan pemerintah daerah. \nKedua, berdasarkan pertimbangan Mahkamah di atas, ketentuan yang menempatkan urusan listrik, sebagaimana juga panas bumi, yang merupakan sumber energi terbarukan, kewenangannya dibagi antara pemerintah pusat dan daerah provinsi, tidak bertentangan dengan UUD 1945, sepanjang penentuannya mendasarkan pada prinsip akuntabilitas, efisiensi, eksternalitas, dan kepentingan strategis nasional. \nMahkamah menegaskan pula bahwa hal demikian merupakan kebijakan pembentuk undang-undang. Pembentuk undang-undang dapat mengatur porsi kewenangan pemerintah pusat dan daerah sebagaimana diatur dalam Pasal 18 ayat 1 UUD 1945. \nSelanjutnya, Pasal 18A ayat 1 dan Pasal 18A ayat 2 UUD 1945 mempertegas pendelegasian pengaturan di tingkat undang-undang mengenai pembagian kewenangan antara pemerintah pusat dan pemerintahan daerah. \nBerdasarkan pertimbangan Mahkamah, Pasal 5 ayat 1 huruf b, Pasal 6 ayat 1 huruf c, dan Pasal 23 ayat 2 UU 21/2014 serta Lampiran CC Angka 4 pada Sub-Urusan Energi Baru Terbarukan pada UU 23/2014, yang memberikan kewenangan penyelenggaraan panas bumi untuk pemanfaatan tidak langsung, termasuk kewenangan pemberian izin kepada pemerintah pusat tidak bertentangan dengan UUD 1945. \nSebab, keberadaan maupun karakter panas bumi tidak memungkinkannya untuk dibagi-bagi secara administratif, baik dalam konteks provinsi dan lebih-lebih dalam konteks kabupaten/kota. \nPertimbangan Mahkamah ini mengutip dari keterangan ahli geotermal di hadapan Mahkamah, di mana sistem panas bumi Indonesia memiliki karakter unik, terutama keberadaannya yang bersifat lintas daerah administratif. Karena itu, penetapan wilayah didasari bukan atas wilayah administratif, melainkan keberadaan sumber panas bumi tersebut.\nKetiga, Pasal 5 ayat 1 huruf b, Pasal 6 ayat 1 huruf c, dan Pasal 23 ayat 2 UU No 21 Tahun 2014 tentang Panas Bumi serta Lampiran CC Angka 4 pada Sub-Urusan Energi Baru Terbarukan UU No 23/2014 tidak bertentangan dengan UUD 1945, juga dapat dijelaskan dari perspektif lain.\nSebagaimana telah dijelaskan dalam putusan-putusan Mahkamah sebelumnya, Pasal 13 UU No 23 Tahun 2014 telah menegaskan kriteria urusan yang menjadi kewenangan pemerintah pusat, yaitu urusan pemerintahan yang lokasinya lintas daerah provinsi atau lintas negara, urusan pemerintahan yang penggunaannya lintas daerah provinsi atau lintas negara, urusan pemerintahan yang manfaat atau dampak negatifnya lintas daerah provinsi atau lintas negara. \nKemudian, urusan pemerintahan yang penggunaan sumber dayanya lebih efisien apabila dilakukan pemerintah pusat dan/atau urusan pemerintahan yang peranannya strategis bagi kepentingan nasional. Dalam kaitan ini, panas bumi memenuhi kriteria tersebut sehingga tepat menjadi kewenangan pemerintah pusat. \nLebih-lebih jika mempertimbangkan potensi konflik yang timbul apabila hal itu diserahkan kewenangannya kepada daerah, sementara pemerintah tengah berupaya keras menjamin ketahanan energi nasional yang pada masa yang akan datang sangat bergantung pada kemampuan memanfaatkan keberadaan energi baru terbarukan, termasuk panas bumi.",politik
"Badan Geologi Kementerian ESDM menurunkan tim untuk memetakan potensi pergerakan tanah atau longsor di kawasan Puncak, Kabupaten Bogor. Karena dikhawatirkan bencana longsor kembali terjadi di kawasan tersebut. \n\""Tindak lanjut kita adalah mengirim tim ke sana untuk melihat indikasi-indikasi daerah setempat apa akan ada longsor lagi atau tidak,\"" kata Kepala Badan Geologi Rudy Suhendar, di Kantor Badan Geologi, Kota Bandung, Selasa (6/2/2018). \nMenurut Rudy pemetaan ini penting dilakukan untuk melihat titik mana saja yang masih berpotensi terjadi longsor. Saat ini, timnya masih berada di lapangan untuk melakukan pemetaan. \n\""Makanya kita turunkan tim, melakukan pemetaan di sekitar lokasi terjadinya longsor. Ini untuk melihat kemungkinan atau ancaman terjadinya longsor kembali,\"" katanya. \nRudy melanjutkan, hasil pemetaan ini diperkirakan akan selesai dalam dua sampai tiga hari ke depan. Bila telah selesai akan segera disampaikan ke pemerintah setempat untuk kemudian diambil langkah-langkah antisipasi yang bisa dilakukan.\n\""Dalam dua tiga hari ada laporan dan beri rekomendasi ke Pemda,\"" ucapnya. \nMenurut Rudy kawasan Puncak Bogor memang masuk ke dalam daerah rawan bencana longsor dengan tingkat menengah sampai tinggi. Beberapa kecamatan di Kabupaten Bogor juga masuk ke dalam rawan bencana longsor. \nSeperti Kecamatan Babakan Mading, Suka Makmur, Mega Mendung, Caringing dan beberapa kecamatan lainnya. \""Setiap tempat berbeda tergantung lapukan sifat batuannya. Untuk Puncak memang masuk ke dalam rawan bencana longsor menengah sampai tinggi,\"" tandas Rudy.",sosial
"Rapat Komisi VII dengan Menteri Energi dan Sumber Daya Mineral (ESDM) Ignasius Jonan mengenai pembatalan kenaikan bahan bakar jenis Premium diwarnai adu pendapat. \nRapat yang kemudian berlangsung tertutup itu juga diwarnai aksi walkout oleh anggota DPR Fraksi Gerindra. Lantas, apa yang dibicarakan dalam rapat tersebut?\nSekretaris Jenderal Kementerian ESDM Ego Syahrial enggan berkomentar terkait pembahasan rapat. Sebab, berdasarkan kesepakatan berlangsung tertutup sehingga informasi tidak boleh keluar.\ngoogletag.pubads().definePassback('/4905536/detik_desktop/finance/parallax_detail', [1, 1]).setTargeting('pos', ['parallax_detail']).display();\n\""Kan permintaan dewan tertutup jadi aku nggak boleh ngomong,\"" kata dia DPR Jakarta, Rabu (24/10/2018).\nAnggota Komisi VII Fraksi Nasdem, Ari Yusnita hanya mengatakan, rapat ini hanya mendengarkan penjelasan Jonan terkait pembatalan kenaikan harga Premium.\n\""Pada dasarnya simpel saja sebenarnya. Ketidaksiapan dari Kementerian ESDM untuk operasional saja untuk BBM kemarin,\"" ujarnya.\nDia mengatakan, rapat berjalan dengan cepat. Setelah itu, kata dia, langsung pengambilan kesimpulan.\n\""Jawabannya sepintas, abis itu kesimpulan,\"" ujarnya.",ekonomi
"Beberapa hari lalu, si cantik Aura Kasih liburan ke Thailand. Di Negeri Gajah Putih, dia main ke pasar ekstrem Maeklong di pinggir rel. Kamu nggak takut, Aura?\nThailand menawarkan banyak destinasi unik untuk dikunjungi traveler. Salah satunya yang unik tapi mengerikan, adalah Maeklong Railway Market yang letaknya tepat di pinggiran rel. Yang bikin ngeri dari pasar ini adalah masih ada kereta api yang lewat sepanjang hari.\nSetiap ada kereta lewat, para pedagang akan menghentikan aktivitas dan menyingkirkan dagangannya ke tempat yang cukup aman. Setelah tidak ada kereta, para pedagang akan mengembalikan lagi dagangannya sampai ke tepi rel dan menutup jalur kereta.\nLewat Instagramnya yang dilihat detikTravel, Kamis (18/10/2018), Aura Kasih memamerkan foto saat dirinya berkunjung ke pasar yang mengerikan ini. Dalam foto tersebut, Aura tampak cantik mengenakan dress merah dan memegang payung berwarna biru.\nDalam unggahannya itu, Aura Kasih menambahkan caption: 'mainnya ke pasar'. Meski Aura Kasih terlihat biasa saja, yang merasa ngeri justru para netizen yang berkomentar di unggahan itu.\n\""Hati2 kereta lewat mendadak di railway market,\"" kata @mad_jind*n.\n\""Awas kereta lewat,\"" kata @advokatalf*n.\nSebenarnya, pemerintah setempat sudah berulang kali pemerintah setempat berusaha mengusir para pedangang. Tapi apa boleh buat, penjual di pasar ini mengaku mereka sudah menempati tempat ini lebih dulu jauh sebelum rel dibuat, yaitu pada tahun 1905.\nSetiap hari, pasar ekstrem ini akan dilalui kereta sebanyak 7 kali. Pagi hari ada 4 kereta yang lewat, dan sisanya siang dan sore hari. Para pedangang seperti sudah hapal dengan jadwal kereta. Berani belanja di pasar ini kayak Aura Kasih? (wsw/wsw)",hiburan
"Jika kamu punya rencana pergi ke Johor Baru dari Singapura, cobalah naik kereta. Tidak saja terhindar dari macet, opsi ini cukup praktis.\nKereta api ini dioperasikan oleh KTMB (Kereta Tanah Melayu Berhat). Beropersi setiap setengah jam sekali, menghubungkan Woodlands CIQ (Singapura) dan JB Sentral ( Malaysia). Hanya butuh 5-10 menit perjalanan dengan harga tiket 5 SGD atau sekitar Rp 55 ribu.\nPembelian tiket dapat dilakukan secara langsung dengan menunjukan paspor. Tapi disarankan membeli secara online agar tidak kehabisan mengingat hanya empat gerbong yang beroperasi dan banyak orang lokal menggunakan transportasi ini. \nKamu bisa membeli tiket secara online di website https://www.ktmb.com.my. Atau bisa pula melalui https://wwwmeasybook.com. Tidak perlu kartu kredit, bisa dengan transfer dari bank Indonesia.\nLantas bagaimana cara menaiki kereta ini? Ambil contoh kamu berangkat dari Orchard, naiklah MRT dari stasiun Orchard ke Marsiling. Setibanya di stasiun ini lanjut dengan bus nomor 856 dan 950 ke Woodland Train Checkpoint. \nJika kamu kuat bisa berjalan kaki. Jaraknya dari stasiun MRT Marsiling ke Woodland Train Checkpoint hanya 1,5 km. Disarankan tibalah minimal 30 menit sebelum pemberangkatan.\nSetibanya di halte, segera langkahkan kaki ke gedung Woodland Train Checkpoint. Tapi jangan langsung ke lantai 2. Masuk ke area tiket di lantai dasar. Di sini kamu bisa beli tiket langsung dan memvalidasi tiket online. Setelahnya barulah menuju ke lantai 2 untuk menunggu kereta.\nSaat sebelum masuk ke gerbong kereta, kita akan masuk ke gate imigrasi. Di sinilah enaknya, jalur untuk penumpang kereta dikhususkan sendiri, tidak campur dengan penumpang bus yang membuat waktu menunggu jadi lebih lama. Selain itu imigrasi Singapura dan Malaysia berada dalam satu tempat.\nSetelah urusan imigrasi beres, kita dapat masuk ke kereta. Kita dapat bebas menempati duduk yang diinginkan atau yang tersisa. Kondisi gerbong sendiri cukup baik. Kursi nyaman diduduki, cukup adem dan tersedia toilet.\nLima menit perjalanan, kereta tiba di JB Sentral. Begitu keluar pintu stasiun, kamu dapat langsung ke City Square karena jaraknya begitu dekat. Atau bisa langsung menjelajahi kota Johor Baru. Senoga bermanfaat. (rdy/rdy)",hiburan
"Hari ini KAI Expo telah resmi dibuka di BSD. Yuk, kenali kereta api Indonesia dan berburu promo tiket kereta api.\nPT Kereta Api Indonesia (Persero) kembali menggelar pameran bertajuk KAI Expo 2018. Pameran ini berlangsung selama 2 hari mulai hari ini, Sabtu- Minggu ( 3 - 4 November 2018) di ICE BSD City, Tangerang.\nDari rilis yang diterima detikTravel, Sabtu (3/11/2018) KAI Expo diresmikan hari ini di BSD oleh Daswar Marpaung (Presiden Direktur PT Dyandra Promosind), Pandji P Djajanegara (Direktur PT Bank CIMB Niaga Tbk), Mukti Jauhari (Corporate Deputy Director of Passenger Transport Marketing and Sales PT Kereta Api Indonesia), Suhono (Komisaris PT Kereta Api Indonesia), Dody Budiawan (Direktur Komersial PT Kereta Api Indonesia), dan Danto Restyawan (Sektretaris Direktorat Jenderal Perkeretaapian Kementerian Perhubungan). \nSelama KAI Expo nanti, PT KAI akan memperkenalkan dan menginformasikan secara teknis, pemasaran, pelayanan, teknologi, hingga pengembangan perkeretaapian di wilayah Indonesia dan Asia. Nanti juga ada pameran aneka produk kereta api dari perusahaan mitra kereta api.\nSelain talkshow, PT KAI juga menyediakan 239.240 tiket promo kereta selama dua hari. Tiket kereta ini ke semua tujuan destinasi-destinasi favorit lho.\nBeragam kegiatan menarik dirangkum PT KAI selama KAI Expo. Mulai dari talkshow tentang kereta api, promo tiket, beragam games sampai ke acara hiburan. Pada Main Stage KAI Expo 2018 juga akan dimeriahkan penampilan dari JKT48 pada hari Sabtu dan Sheila on 7 pada hari Minggu.\nHarga tiket untuk masuk ke KAI Expo sebesar Rp 20 ribu, nantinya pengunjung mendapatkan gratis minum setelah beli tiket. Juga ada Shuttle Bus yang disediakan di Stasiun Rawa Buntu dan Stasiun Cisauk secara gratis bagi pengunjung yang akan menghadiri acara ini.\nNah, tunggu apa lagi? Ayo ke KAI Expo. (sym/sym)",iptek
"Idrus Marham telah mengundurkan diri dari jabatan Menteri Sosial. Sebagai gantinya, Presiden Joko Widodo telah menyepakati Agus Gumiwang Kartasasmita sebagai penggantinya.\nDalam data Laporan Harta Kekayaan Penyelenggara Negara (LHKPN) yang dilaporkan Agus pada 16 Desember 2014 saat masih menjadi anggota DPR, tidak banyak kendaraan yang dimilikinya, hanya tiga. Namun secara total keseluruhan kendaraan yang dimiliki Agus bernilai Rp 2,6 miliar. \nApa saja ya daftar kendaraan milik Agus? \nPertama Agus tercatat memiliki motor merek Chunlan buatan tahun 2000 yang dibelinya tahun 2001. Nilai motor itu tahun 2014 ditaksir sebesar Rp 5 juta. \nKedua, Agus memiliki mobil BMW buatan tahun 2009 dan dibelinya dari hasil sendiri pada tahun yang sama. Mobil itu harganya cukup lumayan yakni Rp 2,35 miliar. \nTerakhir, mobil buatan Korea Selatan Hyundai juga ada di garasi rumah Agus. Mobil itu dibelinya tahun 2009 dari hasil sendiri. Kalau dirupiahkan mobil ini setara dengan Rp 246 juta. \nAgus Gumiwang adalah salah satu ketua korbid di Golkar. Putra Ginandjar Kartasasmita ini pernah dipecat Golkar karena mendukung Jokowi di Pilpres 2014, sedangkan partainya saat itu mengusung Prabowo.\nIdrus mundur dari posisi Mensos karena ingin fokus menghadapi kasusnya di KPK. Idrus beberapa kali dipanggil sebagai saksi dalam kasus dugaan suap PLTU Riau-1 dengan tersangka Eni Maulani Saragih.",politik
"Kementerian Energi dan Sumber Daya Mineral (ESDM) dan PT Pertamina akan menggelar rapat minggu depan untuk membahas pemangkasan lokasi penerimaan bahan baku B20 atau Fattu Acid Methyl Ester (FAME).\nMenurut Direktur Jenderal Energi Baru dan Terbarukan Kementerian ESDM, Rida Mulyana pihaknya akan memangkas lokasi penerimaan dari 112 titik menjadi 10 titik, namun persiapan baru bisa dilakukan setelah adanya rapat dengan PT Pertamina selaku penerima.\n\""Sudah, dibutuhkan 10, tapi kesiapannya nanti tergantung data besok Senin rapat dengan Pertamina. Nah, 10 titik itu lokasinya di 6 kilang Pertamina, ditambah 4 tujuan yang eks impor ada yang di Medan, Kalimantan,\"" kata dia di Kementerian Koordinator Bidang Perekonomian, Jakarta, Kamis (1/11/2018).\ngoogletag.pubads().definePassback('/4905536/detik_desktop/finance/parallax_detail', [1, 1]).setTargeting('pos', ['parallax_detail']).display();\nLebih lanjut, ia mengungkapkan rencana itu dilakukan untuk mempermudah penyaluran B20. Pasalnya selama ini penyaluran ke 112 titik justru menyebabkan kebutuhan kapal pengiriman melonjak.\n\""Yang dilayani kan sampai 112 titik itu kan konsekuensinya membutuhkan kapal yang banyak itu pun kalau ada,\"" papar dia.\nSebelumnya, Rida juga mengungkapkan rencana pemangkasan lokasi dilakukan agar pemasokan bahan dasar tepat waktu. Sehingga hal tersebut menyebabkan keterlambatan pengolahan serta pengiriman.",ekonomi
Modernisasi Stasiun Buaran terus dikebut pengerjaannya. Stasiun itu ditargetkan mulai beroperasi November 2018 Mendatang.,ekonomi
"Sebanyak 7 presiden tercatat pernah memimpin Indonesia sejak merdeka pada 17 Agustus 1945. Mulai dari Soekarno hingga saat ini Joko Widodo (Jokowi).\nSejak tahun masa kepemimpinan Presiden Megawati Soekarno Putri, pejabat negara wajib melaporkan harta kekayannya dalam bentuk Laporan Harta Kekayaan Penyelenggara Negara (LHKPN) yang disampaikan ke Komisi Pemberantasan Korupsi (KPK).\ndetikFinance pun menghimpun data lain untuk mengetahui harta dari mereka yang pernah menjabat sebagai Presiden RI. Penasaran? Simak Selengkapnya di sini. \njokowi\nsoekarno\nkekayaan\nlhkpn\nSebelumnya\nDisebut Tajir Melintir, Ini Fakta Kekayaan Sandiaga Uno\n1 / 8\nSelanjutnya\n1. Soekarno",politik
"Komisi Pemberantasan Korupsi (KPK) mengungkapkan, operasi tangkap tangan (OTT) di Kabupaten Bekasi kemarin terkait proyek Meikarta.\nHal tersebut langsung direspons negatif oleh pelaku pasar yang tercermin dari pergerakan saham perusahaan-perusahaan yang terlibat dan sahamnya tercatat di Bursa Efek Indonesia.\nAdalah saham PT Lippo Karawaci (LPKR) yang terjun Rp 8 (2,69%) menjadi Rp 290 siang ini. \ngoogletag.pubads().definePassback('/4905536/detik_desktop/finance/parallax_detail', [1, 1]).setTargeting('pos', ['parallax_detail']).display();\nHingga puku 2.15 waktu JATS, saham LPKR sudah diperdagangkan sebanyak 634 kali transaksi sebanyak 28.110 miliar lembar saham senilai Rp 1,1 miliar pada harga rata-rata Rp 294/lembar saham.\nNasib serupa dialami saham PT Lippo Cikarang (LPCK) yang jatuh Rp 135 (8,31%) ke Rp 1.490.\nSaham perusahaan telah diperdagangkan sebanyak 370 kali dengan volume transaksi 8.037 lembar saham senilai Rp 1,3 miliar pada harga rata-rata Rp 1.556,3/lembar saham.\nKota modern milik Lippo Group yang berlokasi di Cikarang Timur, Kabupaten Bekasi itu digadang-gadang bakal jadi magnet pengembangan ekonomi di kawasan tersebut.",politik
Jalur Kereta Api Bandung-Ciwidey sudah lama tidak beroperasi. Jalur kereta api tersebut tidak beroperasi paska kejadian kecelakaan pada 1972 silam.,ekonomi
"Galang Hendra Pratama akan membalap di ajang dunia World SuperSport 300. Ini akan menjadi debutnya membalap di kelas ketiga Superbike itu, dia siap mendunia.",hiburan
"Elite PKS DKI Jakarta mempertanyakan fit and proper test penetuan Wakil Gubernur (Wagub) DKI dan menyebut Gerindra setengah hati. Gerindra balik bertanya.\n\""Itu kan sudah dikatakan sama ketua DPD bahwa kita mengamankan kebijakan Ketua Umum, Pak Prabowo. Yang dimaksud mengamankan kebijakan adalah untuk PKS, saya selalu mengatakan PKS yes, untuk orangnya dilakukan fit and proper, kan nggak ada masalah, masalahnya di mana? Yang penting kan PKS, PKS kan banyak kader-kader terbaik. Harapan saya pribadi sama ama yang disodori tim seleksi ini bagus-bagus aja, masalahnya di mana?\"" kata Wakil Ketua DPD Partai Gerindra DKI Jakarta Syarif saat dihubungi detikcom, Rabu (7/11/2018) malam.\n'Protes' dari PKS soal fit and proper test kursi Wagub DKI itu dilontarkan oleh Penasihat Fraksi PKS DPRD DKI Jakarta Triwisaksana (Sani). Saat itu, Sani bilang, mekanisme tersebut dianggap menunjukkan komitmen 'setengah hati' Gerindra menyerahkan kursi DKI 2 ke PKS.\nMeski demikian, Gerindra menerima kritik dari PKS lewat pernyataan Sani. \""Ya saya, Bang Sani itu, saya nggak tahu ya mewakili siapa, sebagai pendapat pribadi kita hormati deh. Kita kan kesepakatan di pimpinan pengurus harian Gerindra dan DPW PKS seperti itu, kalau kemudian ada kritik kami menghormati, mengapresiasi, dari Pak Sani,\"" kata Syarif.\nDitambahkan Syarif, untuk tim fit and proper test dari Gerindra M Taufik sendiri yang bakal menunjuk. Syarif yakin tim tersebut sudah terbentuk.\n\""Kalau Pak Taufik maunya (tim) orang yang ahli, yang paham tentang kepartaian. Kayaknya (tim) sudah dikantongin, tapi saya belum tahu, ada dua orang dari (Gerindra) DKI, Pak Taufik yang nunjuk,\"" jelasnya.\nSyarif tak mau berandai-andai jika hasil fit and proper test cawagub DKI dari PKS itu tidak lolos. Kata dia, mekanisme yang sudah disepkati Gerindra-PKS dijalani dulu dengan nama-nama terbaik yang diajukan.\n\""itu pembicaraan nanti, paling penting jalankan dulu mana yang terbaik. Kita tidak ingin mengandai-andai lebih jauh,\"" ucap dia.\nSebelumnya, Sani menganggap keputusan adanya fit and proper test tidak tepat. Mekanisme ini dinilainya calon yang diusung PKS tidak capable.\n\""Ini artinya calon yang diajukan PKS dianggap tidak proper, tidak capable sehingga harus ada fit and proper test dulu. Seharusnya hanya memperkenalkan, bukan tes. Masalah dulu pas Pak Anies dan Pak Sandi dicalonkan oleh PKS dan Gerindra emang ada fit and proper test? Pak Prabowo, Pak Sandi ada badan fit and proper test? Berarti ada keraguan. Seharusnya diperkenalkan PKS ke Gerindra, terus diajukan ke DPRD,\"" kata Sani di gedung DPRD DKI, Jalan Kebon Sirih, Jakarta Pusat, Rabu (7/11).",politik
"Partai Keadilan Sejahtera (PKS) husnuzan soal Gerindra yang mengusulkan adanya fit and proper test Wagub DKI. PKS tak ingin mekanisme tersebut disebut-sebut sebagai penghambat PKS untuk menduduki kursi DKI-2.\n\""Pertama kita husnuzan, berbaik sangka. Kalau berbaik sangka insyaallah akan baik-baik saja. Saya tegaskan bahwa badan atau panitia fit proper bukan untuk menjegal atau mengalihkan dengan berbagai alasan. Kalau begitu jadinya fit proper jadi akal-akalan, kita nggak mau begitu, jadi saya bilang ini husnuzan dulu, akan berjalan dengan baik, bukan fit dan proper tes akal-akalan,\"" kata Ketua Fraksi PKS DPRD DKI Abdurrahman Suhaimi saat dihubungi, Rabu (7/11/2018) malam.\nSuhaimi menjelaskan urusan Wagub DKI, PKS menyodorkan dua nama yakni Ahmad Syaikhu dan Agung Yulianto. Dia yakin dua nama itu kader terbaik PKS untuk menggantikan Sandiaga Uno sebagai Wagub DKI.\n\""Yang dipilih PKS sudah standar kualitas tinggi, itu adalah Pak Agung Yulianto dan Pak Ahmad Syaikhu,\"" tuturnya.\nSuhaimi menegaskan fit and proper test ini untuk melihat lebih objektif calon yang akan menjabat sebagai Wagub DKI. PKS dalam hal ini sepakat dengan Gerindra.\n\""Badan atau lembaga fit dan proper itu adalah untuk melihat lebih objektif, kira-kira begitu. Kenapa Gerindra begitu, menurut penjelasannya adalah karena sistem di Gerindra begitu,\"" imbuh Suhaimi.\n\""Tetapi kan prinsipnya ada hal yang penting ketika di pertemuan itu adalah Gerindra mengawal kebijakan pusat dalam hal ini Pak Prabowo, yaitu saya sempat tanya yang dikawal apa, yaitu menyerahkan posisi wagub kepada PKS, nah itu sudah sepakat, cuman dibentuk badan untuk fit dan proper. Tentu badan itu bukan untuk menjadikan lebih ribet atau menjadikan itu diambil oleh Gerindra, untuk melihat dari sisi yang tadi. Kedua kita solid sepakat untuk memperjuangkan capres-cawapres,\"" tutur dia.\nSuhaimi melanjutkan, Gubernur DKI Jakarta Anies Baswedan sudah mengetahui dua nama itu yakni Agung Yulianto dan Ahmad Syaikhu yang akan disodorkan untuk diseleksi. Dia meyakini dua sosok tersebut sudah memenuhi syarat dan punya kemistri dengan Anies.\n\""Kalau kita yang dijagokan Pak Agung dan Pak Syaikhu sudah memenuhi persyaratan, yang penting chemistry dengan Pak Gubernur, kemudian punya background baik, kapasitas sudah cukup, dan itu yang merekomendasikan pimpinan PKS,\"" katanya.",politik
"Kementerian Energi dan Sumber Daya Mineral (ESDM) membuka peluang merevisi aturan mengenai pemanfaatan sumber energi baru terbarukan/EBT untuk tenaga listrik. Beleid yang saat ini diatur dalam Peraturan Menteri ESDM Nomor 50 tahun 2017 itu dikeluhkan pelaku usaha.\n\""Akan direvisi pasti sih nggak, nunggu dulu kajian. Nanti lapor ke Pak Menteri. 'Pak, ini perlu revisi atau enggak',\"" kata Dirjen EBTKE Kementerian ESDM Rida Maulana saat ditemui di kantornya, Jakarta Pusat, Jumat (26/10/2018).\nRida menjelaskan, Menteri ESDM Ignasius Jonan membuka peluang untuk merevisi aturan tersebut menyusul adanya usul dari berbagai pihak termasuk dunia usaha hingga pengamat.\ngoogletag.pubads().definePassback('/4905536/detik_desktop/finance/parallax_detail', [1, 1]).setTargeting('pos', ['parallax_detail']).display();\n\""Semua masukan kalau segera dibukain pintu akan lebih membuat kondisi lebih baik untuk investasi, kenapa nggak?\"" ujar Rida.\nAturan itu sendiri dinilai menghambat investasi karena ada skema penyerahan aset ketika kontrak berakhir (build, own, operate, and transfer/BOOT). \nKlausul tersebut bisa merugikan produsen listrik swasta karena aset tersebut tidak menjadi miliknya. Padahal, tanah untuk membangun pembangkit berasal dari perusahaan, tarif tidak ada subsidi, harus bayar pajak hingga pinjamN ke bank.\nDengan tidak memiliki aset itu, pengembang juga kesulitan mencari pinjaman. Ini karena tidak ada jaminan yang bisa diberikan. Aset yang dimiliki atau dibangun sebelumnya terhitung menjadi aset PT PLN.",ekonomi
